Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context,,,
1fc10e98f82cfcd345cce827fa514ca3550af0b30d74ea958d749b65730da4ce,2019-04,Cleveland Police,Cleveland Police,-1.185063,54.57248,On or near Davy Road,E01012167,Redcar and Cleveland 022B,Burglary,Investigation complete; no suspect identified,,,,
464078539b4398a549fabc1ba1d58ac1d9ffa3115368f8f0ab8dbd4abf1f193f,2019-04,Cleveland Police,Cleveland Police,-1.166182,54.575219,On or near Marquand Road,E01012170,Redcar and Cleveland 022D,Burglary,Unable to prosecute suspect,,,,
fde75d95a64b2c8d19f029f03cc48b55598ae689fca7bbf8a4c7465a0153150d,2019-04,Cleveland Police,Cleveland Police,-1.173788,54.576215,On or near Edward Street,E01012170,Redcar and Cleveland 022D,Burglary,Investigation complete; no suspect identified,,,,
27cfc0637d1f234a4d679805bb135bc36f406d4827ba8ec61e8f1a4c74ce57f1,2019-04,Cleveland Police,Cleveland Police,-1.173631,54.577849,On or near Parking Area,E01012170,Redcar and Cleveland 022D,Burglary,Investigation complete; no suspect identified,,,,
0812a91571b1764e6b14315782f4e12184adc8e82b528b74b3e1f4ab7bc620ff,2019-04,Cleveland Police,Cleveland Police,-1.168177,54.575978,On or near Uvedale Road,E01012170,Redcar and Cleveland 022D,Burglary,Investigation complete; no suspect identified,,,,
dba22886ed06e223545a549961ad2c4b552a954366d4d79e755d849ec11bdf4a,2019-04,Cleveland Police,Cleveland Police,-1.172058,54.577605,On or near Stephens Road,E01012170,Redcar and Cleveland 022D,Burglary,Investigation complete; no suspect identified,,,,
39d4c76c3a783f0dabe878cd9dc375a86744dcbe6e9d8a451932fe07418b77a3,2019-04,Cleveland Police,Cleveland Police,-1.174933,54.575458,On or near Hampden Street,E01012170,Redcar and Cleveland 022D,Burglary,Investigation complete; no suspect identified,,,,
285a9eac424648d78d66c4059c7acad4db53ec6c3287b194ca39dbc3b30fd2c7,2019-04,Cleveland Police,Cleveland Police,-1.155916,54.557704,On or near Supermarket,E01012173,Redcar and Cleveland 022E,Burglary,Investigation complete; no suspect identified,,,,
ed0a227974e7a4d33d60a942b9897d097905146425cb5177bba383c10dd37d3d,2019-04,Cleveland Police,Cleveland Police,-1.155916,54.557704,On or near Supermarket,E01012173,Redcar and Cleveland 022E,Burglary,Unable to prosecute suspect,,,,
14014ff4a22dfbb0adc1ca31f43d560b6faa259cb3a83fb2a1cf8a29e8698785,2019-04,Cleveland Police,Cleveland Police,-1.150354,54.559723,On or near Blacksmiths Close,E01012173,Redcar and Cleveland 022E,Burglary,Investigation complete; no suspect identified,,,,
68460973c28d9cc04c3d3fb8a71b8d526e13e8182f983feab90c39a189cff057,2019-04,Cleveland Police,Cleveland Police,-1.150354,54.559723,On or near Blacksmiths Close,E01012173,Redcar and Cleveland 022E,Burglary,Investigation complete; no suspect identified,,,,
ab6734fd5939a89f0fd302a11685991b7391d31ef99bd501109c20686d1f0f42,2019-04,Cleveland Police,Cleveland Police,-1.143982,54.56046,On or near Lodge Road,E01012173,Redcar and Cleveland 022E,Burglary,Investigation complete; no suspect identified,,,,
9091e965702d682bae1f82d7d6a00da7876fe4d025528ab6027bb403d80da77d,2019-04,Cleveland Police,Cleveland Police,-1.173754,54.577167,On or near King Street,E01033470,Redcar and Cleveland 022G,Burglary,Investigation complete; no suspect identified,,,,
e366419b25a43ba0831db376f7bcadf8073bc3eecf83a9a06ee91b03bd5fba0d,2019-04,Cleveland Police,Cleveland Police,-1.178895,54.576159,On or near Scarborough Street,E01033470,Redcar and Cleveland 022G,Burglary,Unable to prosecute suspect,,,,
2a395a69c2f1772826e38d13255ce153ba91c024832f1b92c2c45087d21429f4,2019-04,Cleveland Police,Cleveland Police,-1.175114,54.577194,On or near Oliver Street,E01033470,Redcar and Cleveland 022G,Burglary,Investigation complete; no suspect identified,,,,
ca77aa11e90ee62484f30aa999d39fd99a907c049a41829d2caa3de8866ea2cb,2019-04,Cleveland Police,Cleveland Police,-1.17601,54.576499,On or near Cromwell Road,E01033470,Redcar and Cleveland 022G,Burglary,Investigation complete; no suspect identified,,,,
1450813a4b8e1b9c67051164a255065f3fabdf2e399ccd8f81d84bef5299a2cc,2019-04,Cleveland Police,Cleveland Police,-1.17601,54.576499,On or near Cromwell Road,E01033470,Redcar and Cleveland 022G,Burglary,Investigation complete; no suspect identified,,,,
54831998f3cf35cd92952c1f92be896ad12ac47c74bc73ef7850277c8d42afd4,2019-04,Cleveland Police,Cleveland Police,-1.178576,54.579707,On or near Napier Street,E01033470,Redcar and Cleveland 022G,Burglary,Investigation complete; no suspect identified,,,,
7b8f992bdd1d03f57778d73b5d730c94f14631055d28dcfcf007bca5a6dcaa76,2019-04,Cleveland Police,Cleveland Police,-1.29163,54.607975,On or near Supermarket,E01012276,Stockton-on-Tees 002E,Burglary,Court result unavailable,,,,
152942826cd71b46e56caaa63e0731c35d344f58abf5f22f8b8971f6fde6de1c,2019-04,Cleveland Police,Cleveland Police,-1.298825,54.609123,On or near Cambrian Road,E01012276,Stockton-on-Tees 002E,Burglary,Investigation complete; no suspect identified,,,,
367bbfac825abac9b647ab472e12d3a53dd72d5685a4f6e4e2c082bd6159bd8d,2019-04,Cleveland Police,Cleveland Police,-1.284277,54.604355,On or near Poldon Terrace,E01012196,Stockton-on-Tees 003A,Burglary,Unable to prosecute suspect,,,,
80e8f0505c80e87dc068dccc71b62993cf2c4f044fc90ffd56b027d5758bba21,2019-04,Cleveland Police,Cleveland Police,-1.279175,54.607498,On or near Supermarket,E01012215,Stockton-on-Tees 003D,Burglary,Unable to prosecute suspect,,,,
e0c74b83390bbc6c7e43e32d59e24bd1e413ac644f09f8191ebe45cc919613cb,2019-04,Cleveland Police,Cleveland Police,-1.280715,54.610598,On or near Knole Road,E01012215,Stockton-on-Tees 003D,Burglary,Unable to prosecute suspect,,,,
2a9015d250e7da72b93cf7818c8161fcb26753c99a24ec977e2bb56fef1dff5d,2019-04,Cleveland Police,Cleveland Police,-1.286884,54.598718,On or near Central Avenue,E01012279,Stockton-on-Tees 004B,Burglary,Investigation complete; no suspect identified,,,,
a643bddef010f3262646d9136dec1c0be56d99f979842ccd6f98bc8e863473d0,2019-04,Cleveland Police,Cleveland Police,-1.29456,54.596993,On or near Supermarket,E01012280,Stockton-on-Tees 004C,Burglary,Investigation complete; no suspect identified,,,,
e21542eea34b0bf5520bc3ff44dc3a06b5a1bcfebed02d7d7df809d5a1d6cfe7,2019-04,Cleveland Police,Cleveland Police,-1.29264,54.590771,On or near Howard Walk,E01012281,Stockton-on-Tees 004D,Burglary,Investigation complete; no suspect identified,,,,
c7d70be786b219b96009bee894162441f52d3b8668f0807863ea3d51b4842d45,2019-04,Cleveland Police,Cleveland Police,-1.31459,54.595032,On or near Raven Lane,E01012210,Stockton-on-Tees 006A,Burglary,Investigation complete; no suspect identified,,,,
7012004e04c3499e909e653df58038af339eb45e11ea4850010c4f2ece678a9c,2019-04,Cleveland Police,Cleveland Police,-1.322593,54.589361,On or near Mortimer Drive,E01012192,Stockton-on-Tees 007A,Burglary,Investigation complete; no suspect identified,,,,
57a7ad334357a2f048e0913260ea05ec307bfb6be967ec9114d7baee4ad79e9f,2019-04,Cleveland Police,Cleveland Police,-1.321573,54.579991,On or near Honeycomb Avenue,E01012271,Stockton-on-Tees 008C,Burglary,Investigation complete; no suspect identified,,,,
58c5d0c672f2b81fa05eab0144d465708efdc7c01b8c356d34cca0063ef24742,2019-04,Cleveland Police,Cleveland Police,-1.335195,54.581441,On or near Conifer Drive,E01012272,Stockton-on-Tees 008D,Burglary,Investigation complete; no suspect identified,,,,
9cbced78576968ea1c3c49dcb09d1e1126c1d54b54620f3cf852b35f5bf8d170,2019-04,Cleveland Police,Cleveland Police,-1.338876,54.589172,On or near Rosedale Gardens,E01012273,Stockton-on-Tees 008E,Burglary,Investigation complete; no suspect identified,,,,
027fb36e728e1bed0940c4d5b32ef906295cd42b47f8903243f290e659b4d39a,2019-04,Cleveland Police,Cleveland Police,-1.33409,54.578047,On or near Westfield Crescent,E01012248,Stockton-on-Tees 009D,Burglary,Unable to prosecute suspect,,,,
4405eba360dfe5ee806f3bb19fdcc222e85a3ef565f0a5ec34c318afdc08cb64,2019-04,Cleveland Police,Cleveland Police,-1.346183,54.586058,On or near Instow Close,E01012250,Stockton-on-Tees 009E,Burglary,Unable to prosecute suspect,,,,
6669ec6921f318b240a9de705859538f8fdad9822b7168ee80c9d2e0f314da1d,2019-04,Cleveland Police,Cleveland Police,-1.351735,54.585288,On or near Wolsingham Close,E01032542,Stockton-on-Tees 009F,Burglary,Investigation complete; no suspect identified,,,,
7ded5a53b1e69387cdf6b3a26ba3702abc55bd4dc197463a2cb2e99df724354a,2019-04,Cleveland Police,Cleveland Police,-1.355937,54.581814,On or near Tithe Barn Road,E01032543,Stockton-on-Tees 009G,Burglary,Investigation complete; no suspect identified,,,,
0ca13f935452b2fd75ce2e3a0bb129df50f45eb35cc2e8ae7c5db32bbf07ea47,2019-04,Cleveland Police,Cleveland Police,-1.357607,54.585822,On or near Dinsdale Road,E01032543,Stockton-on-Tees 009G,Burglary,Investigation complete; no suspect identified,,,,
2f988459873739ceeeb4422a389691f53cf87d20ea5378dabd721a362b4e5bfd,2019-04,Cleveland Police,Cleveland Police,-1.31149,54.578774,On or near Salisbury Terrace,E01012194,Stockton-on-Tees 010A,Burglary,Investigation complete; no suspect identified,,,,
513045eafe62a6d00488377a17e5c50bcd0e4a1724a9aef0a6e4460c4d29011d,2019-04,Cleveland Police,Cleveland Police,-1.315723,54.582843,On or near Raleigh Road,E01012195,Stockton-on-Tees 010B,Burglary,Investigation complete; no suspect identified,,,,
e06e533048709514f60fb59a9859e5a4c4d75af2151aa4fc39bc73c439a9db86,2019-04,Cleveland Police,Cleveland Police,-1.30096,54.583891,On or near Carmel Gardens,E01012258,Stockton-on-Tees 010C,Burglary,Unable to prosecute suspect,,,,
b55f033f54526d78678b61b96876f136071ca12faec7bee6a39c2c98bcee22b8,2019-04,Cleveland Police,Cleveland Police,-1.305642,54.583351,On or near Oaklands Avenue,E01012259,Stockton-on-Tees 010D,Burglary,Investigation complete; no suspect identified,,,,
f4ecc864401a20cb5492302dea6df2e0fcfc112f3b9cd24eccb787d486173111,2019-04,Cleveland Police,Cleveland Police,-1.305587,54.582956,On or near Westlands Avenue,E01012259,Stockton-on-Tees 010D,Burglary,Investigation complete; no suspect identified,,,,
b90b83acf7df15e9377417dc39e9662efcea7af896a469bc97240055a865424e,2019-04,Cleveland Police,Cleveland Police,-1.310022,54.579611,On or near Grove Terrace,E01012268,Stockton-on-Tees 010E,Burglary,Investigation complete; no suspect identified,,,,
736e073ae1392eadecce63040b5502291c04bf7cd1acf155a80c803ba5c011d7,2019-04,Cleveland Police,Cleveland Police,-1.307713,54.578915,On or near Eder Road,E01012268,Stockton-on-Tees 010E,Burglary,Investigation complete; no suspect identified,,,,
f88f166733256392fd86857ec232173cd6c476c84089494253bdbaf9e73000a2,2019-04,Cleveland Police,Cleveland Police,-1.332002,54.570433,On or near Bishopton Road,E01012219,Stockton-on-Tees 012A,Burglary,Investigation complete; no suspect identified,,,,
8d95f4cd8c871f8a56d889841ae956013aa01db33ca7e253a0c2c8a6e81fd817,2019-04,Cleveland Police,Cleveland Police,-1.332589,54.569546,On or near Stanhope Road,E01012219,Stockton-on-Tees 012A,Burglary,Unable to prosecute suspect,,,,
90869ee1032b11efa5d4f3a9971faf9fc74e60dc0e1235620dd2e651d3284f3c,2019-04,Cleveland Police,Cleveland Police,-1.334505,54.567732,On or near Windermere Road,E01012219,Stockton-on-Tees 012A,Burglary,Investigation complete; no suspect identified,,,,
4e2cf3f9bf2266d0e100a2493270256e0372b7520c134a3614f8f0c6879b5d72,2019-04,Cleveland Police,Cleveland Police,-1.332445,54.566966,On or near Rydal Road,E01012219,Stockton-on-Tees 012A,Burglary,Unable to prosecute suspect,,,,
6fd40736ad0dea56eb2ed4d361c111d880be2f9aec96cc6f532aaaa924516f31,2019-04,Cleveland Police,Cleveland Police,-1.334505,54.567732,On or near Windermere Road,E01012219,Stockton-on-Tees 012A,Burglary,Investigation complete; no suspect identified,,,,
365e556cc3b33a5d01f66d6d9278b19081f664f18ba8cf22684d1246e9389cfb,2019-04,Cleveland Police,Cleveland Police,-1.335116,54.567295,On or near Ullswater Road,E01012219,Stockton-on-Tees 012A,Burglary,Unable to prosecute suspect,,,,
68dea5ac7b3f7a3893a8387086575512ba0a6a74f8c90475fcc0e0120d745955,2019-04,Cleveland Police,Cleveland Police,-1.337187,54.567397,On or near Ennerdale Road,E01012219,Stockton-on-Tees 012A,Burglary,Investigation complete; no suspect identified,,,,
0c361c4c23ece16e894dc42a1b908bda681bca6efdc935c997570dc491ac9d11,2019-04,Cleveland Police,Cleveland Police,-1.332445,54.566966,On or near Rydal Road,E01012219,Stockton-on-Tees 012A,Burglary,Investigation complete; no suspect identified,,,,
4b592a71d63f4a5451b2e2c9880856a77d8e51707faba113a153ccd79f6ef83b,2019-04,Cleveland Police,Cleveland Police,-1.324976,54.57344,On or near Durham Road,E01012251,Stockton-on-Tees 012B,Burglary,Unable to prosecute suspect,,,,
9807136ff2eb6a983c044f1cb046c72196f2c4fb42c2c19b464eed96681a7fc9,2019-04,Cleveland Police,Cleveland Police,-1.322467,54.575502,On or near Appleton Road,E01012252,Stockton-on-Tees 012C,Burglary,Unable to prosecute suspect,,,,
f5db0ac1c6127064cb09c6f4c7e3fd9e3119d044611481b854752c65db844d6a,2019-04,Cleveland Police,Cleveland Police,-1.33383,54.573103,On or near Bilsdale Road,E01012253,Stockton-on-Tees 012D,Burglary,Investigation complete; no suspect identified,,,,
9a1dc19b0d3a8b1e2c6db54fc35719ef368e445ef057f35e9254e0e94860965c,2019-04,Cleveland Police,Cleveland Police,-1.327581,54.568359,On or near Whinlatter Close,E01012254,Stockton-on-Tees 012E,Burglary,Investigation complete; no suspect identified,,,,
78fd3ae53c7c19eb9c23058392af718c2ef4abd774a83f3402e318f91fff1f20,2019-04,Cleveland Police,Cleveland Police,-1.326017,54.569456,On or near Tailrigg Close,E01012254,Stockton-on-Tees 012E,Burglary,Unable to prosecute suspect,,,,
aac4a8153a39d99b963bd6c005ccf76ce2af240039ebf274426443af57616da8,2019-04,Cleveland Police,Cleveland Police,-1.350799,54.568279,On or near Blackburn Close,E01012207,Stockton-on-Tees 013C,Burglary,Investigation complete; no suspect identified,,,,
d1630fe8f0998da5240025f0c36588b32cb56db095741c3bdfacd4d15ec0acac,2019-04,Cleveland Police,Cleveland Police,-1.317513,54.560017,On or near Trinity Street,E01012262,Stockton-on-Tees 014A,Burglary,Investigation complete; no suspect identified,,,,
df14d71bc5d4fcdc581be23aa2feba486b27b9b1eaa33d0fc5aa3fbece428e3a,2019-04,Cleveland Police,Cleveland Police,-1.31465,54.558284,On or near Chalk Close,E01012262,Stockton-on-Tees 014A,Burglary,Investigation complete; no suspect identified,,,,
3275d6513c4b679f817639ccc5e7efd49a4d348a677d10ad595d5ca54db2f910,2019-04,Cleveland Police,Cleveland Police,-1.321779,54.558261,On or near Grove Street,E01012262,Stockton-on-Tees 014A,Burglary,Investigation complete; no suspect identified,,,,
46fde737dc46ab2fc266d7cb45e0abe1df1dd4d793f3df76e88c930b19b8c972,2019-04,Cleveland Police,Cleveland Police,-1.321504,54.558979,On or near Park Road,E01012262,Stockton-on-Tees 014A,Burglary,Unable to prosecute suspect,,,,
2441d6621f5a888d234af9ce3d2c1797575025d35bff1993bd0f18ea31a3d56f,2019-04,Cleveland Police,Cleveland Police,-1.309357,54.55856,On or near Bridge Road,E01012262,Stockton-on-Tees 014A,Burglary,Investigation complete; no suspect identified,,,,
579d016453526337e5ee63a54d625fab7b365ef483541dd9bc5986abbab3b648,2019-04,Cleveland Police,Cleveland Police,-1.309357,54.55856,On or near Bridge Road,E01012262,Stockton-on-Tees 014A,Burglary,Unable to prosecute suspect,,,,
135e9d529f35319d52aa73a40867409759328961e4efb63d08678a303bcee9cd,2019-04,Cleveland Police,Cleveland Police,-1.316685,54.55586,On or near Overton Way,E01012262,Stockton-on-Tees 014A,Burglary,Investigation complete; no suspect identified,,,,
54e56f86399fb02627ab34b6b5322cd10cc7714e8b343da20af5a414d9cf162b,2019-04,Cleveland Police,Cleveland Police,-1.317513,54.560017,On or near Trinity Street,E01012262,Stockton-on-Tees 014A,Burglary,Investigation complete; no suspect identified,,,,
8e93c1df337115d488bca1ec41aef2a6bf086cadfce25ba7db9c9a52f7536d17,2019-04,Cleveland Police,Cleveland Police,-1.316925,54.556302,On or near Timothy Court,E01012262,Stockton-on-Tees 014A,Burglary,Investigation complete; no suspect identified,,,,
12c554109b5d8a3f1ad4e09242412542376a14bcc6c70bdf2f9807f7530ab447,2019-04,Cleveland Police,Cleveland Police,-1.32104,54.555229,On or near Sadberge Road,E01012264,Stockton-on-Tees 014C,Burglary,Investigation complete; no suspect identified,,,,
2f5813c70c039cf2e54b9c3884be914558f56df3bebe891fa18319a2ee3f0ed4,2019-04,Cleveland Police,Cleveland Police,-1.33096,54.549065,On or near Yarm Road,E01012264,Stockton-on-Tees 014C,Burglary,Investigation complete; no suspect identified,,,,
42d63c50c0bcc8131c859cec12513e49d3377ceda660374af6cb6b7c85009ae1,2019-04,Cleveland Police,Cleveland Police,-1.312095,54.564911,On or near Silver Street,E01012266,Stockton-on-Tees 014E,Burglary,Court result unavailable,,,,
fccc62b0b4d81b98b6719eac338acfaa23dc0c7c66694e3b8f0496295d91ea09,2019-04,Cleveland Police,Cleveland Police,-1.279674,54.571355,On or near Portrack Grange Close,E01012266,Stockton-on-Tees 014E,Burglary,Investigation complete; no suspect identified,,,,
a2522f5b10eef8cacf16670aaffadbf80f2bd7e8fd767e942237a4eadddebcd7,2019-04,Cleveland Police,Cleveland Police,-1.312095,54.564911,On or near Silver Street,E01012266,Stockton-on-Tees 014E,Burglary,Offender given community sentence,,,,
16fad0394d3b8c76cf046f4918f256a920c0200cff6e7c6cf387efa030fd9294,2019-04,Cleveland Police,Cleveland Police,-1.312095,54.564911,On or near Silver Street,E01012266,Stockton-on-Tees 014E,Burglary,Court result unavailable,,,,
0030686a019d9f4f5872f636af9dbf5dfa45a085458f00ba891923d4a4c113b6,2019-04,Cleveland Police,Cleveland Police,-1.303118,54.571672,On or near Northport Road,E01012266,Stockton-on-Tees 014E,Burglary,Investigation complete; no suspect identified,,,,
c1642a46f887bda6460a96e6dd5f78c3cbc40d17d4866173d11bface56bdbde1,2019-04,Cleveland Police,Cleveland Police,-1.307505,54.574744,On or near Headlam Road,E01012266,Stockton-on-Tees 014E,Burglary,Investigation complete; no suspect identified,,,,
95258cc2eb3a34379e5b8b404bb315812f47f2d574caea0bdb5ba453e6b73a1a,2019-04,Cleveland Police,Cleveland Police,-1.318433,54.567886,On or near Durham Street,E01012267,Stockton-on-Tees 014F,Burglary,Investigation complete; no suspect identified,,,,
cc143537d3909828bfa3a71d1f586525593e7e0b8b74ed8775cdb0f74b6056af,2019-04,Cleveland Police,Cleveland Police,-1.31891,54.565246,On or near California Street,E01012267,Stockton-on-Tees 014F,Burglary,Investigation complete; no suspect identified,,,,
4c1fa534e83ed89209b4ad46eaf93e606f14aec345ea18736b6b808d4526f0ce,2019-04,Cleveland Police,Cleveland Police,-1.320262,54.562971,On or near St Bernard Road,E01033477,Stockton-on-Tees 014G,Burglary,Investigation complete; no suspect identified,,,,
bb834b87218844340a423e6156f85e42cd5384b6d3ac381f905fe02e5575a75b,2019-04,Cleveland Police,Cleveland Police,-1.313879,54.563681,On or near Blue Post Yard,E01033477,Stockton-on-Tees 014G,Burglary,Investigation complete; no suspect identified,,,,
37b0f7cda58be95dd5491666997dfce02c5793cdad8e3341558ccad8903a8cb9,2019-04,Cleveland Police,Cleveland Police,-1.320229,54.559412,On or near Westbourne Street,E01033477,Stockton-on-Tees 014G,Burglary,Unable to prosecute suspect,,,,
93e2348c0573a6339072d4a9707a44ffad2e98cba6749eca4300c050daccbc54,2019-04,Cleveland Police,Cleveland Police,-1.311938,54.563194,On or near Parking Area,E01033477,Stockton-on-Tees 014G,Burglary,Investigation complete; no suspect identified,,,,
497d61d4e722ce32509ee609ca3ed91497c2cd0742494a383d89b49b6563b1e8,2019-04,Cleveland Police,Cleveland Police,-1.312811,54.56283,On or near High Street,E01033477,Stockton-on-Tees 014G,Burglary,Court result unavailable,,,,
caa95066772ea0420187b88a0ca627f2102340f9088f932507ff61775e03bf51,2019-04,Cleveland Police,Cleveland Police,-1.319659,54.562968,On or near Buchanan Street,E01033477,Stockton-on-Tees 014G,Burglary,Investigation complete; no suspect identified,,,,
a1de2422b3bb174b8c9467fa2f2bafa9108f87590a32a6d4a6c8998a90ef6e5c,2019-04,Cleveland Police,Cleveland Police,-1.312643,54.56087,On or near Bridge Road,E01033477,Stockton-on-Tees 014G,Burglary,Unable to prosecute suspect,,,,
dab9df64079bfd88dc34724ada6c6dedf1ada3b2e4cf85371e167f5681f98ed7,2019-04,Cleveland Police,Cleveland Police,-1.320453,54.561741,On or near Worthing Street,E01033477,Stockton-on-Tees 014G,Burglary,Investigation complete; no suspect identified,,,,
de29fea8eafb6e71e9a219d621ff659f104b6d725ee19fda31350e0fee02ab1b,2019-04,Cleveland Police,Cleveland Police,-1.320203,54.560005,On or near Shaftesbury Street,E01033477,Stockton-on-Tees 014G,Burglary,Investigation complete; no suspect identified,,,,
5146e8114878fe8ebedf17b60d3c7b9b47c012f5c3e52622d80ce0e45b2d9d3b,2019-04,Cleveland Police,Cleveland Police,-1.354593,54.555205,On or near Skeeby Close,E01012224,Stockton-on-Tees 015C,Burglary,Investigation complete; no suspect identified,,,,
993f000031fd8792ef4a325d247740320df6977428400eed71d42f99ae1c2159,2019-04,Cleveland Police,Cleveland Police,-1.337357,54.561646,On or near Oxbridge Lane,E01012209,Stockton-on-Tees 016A,Burglary,Investigation complete; no suspect identified,,,,
b82eee26fae525837c5dea256b3a2cee8e1fd6c9285a52c4d53981e61367fd8a,2019-04,Cleveland Police,Cleveland Police,-1.32753,54.563039,On or near Wembley Court,E01012217,Stockton-on-Tees 016B,Burglary,Investigation complete; no suspect identified,,,,
7eb2393a9c9117d58844f9a1824977a8ab575f40cf3922dbe60cd8dbca9598a4,2019-04,Cleveland Police,Cleveland Police,-1.32753,54.563039,On or near Wembley Court,E01012217,Stockton-on-Tees 016B,Burglary,Investigation complete; no suspect identified,,,,
47d08fa76c26cec77687a5ab782bb172046361891a2b4dfa10aea25a008a07a4,2019-04,Cleveland Police,Cleveland Police,-1.328267,54.562414,On or near Rugby Road,E01012217,Stockton-on-Tees 016B,Burglary,Investigation complete; no suspect identified,,,,
dcaf3a8eca66998983173d431acb03bc6a96c81e99efa5f161977dfa228d270d,2019-04,Cleveland Police,Cleveland Police,-1.3277,54.562069,On or near Suffolk Street,E01012217,Stockton-on-Tees 016B,Burglary,Investigation complete; no suspect identified,,,,
d63b71fccdf23468c59f11bf88533299065c9a711be17af59a1cc88a3c779728,2019-04,Cleveland Police,Cleveland Police,-1.328267,54.562414,On or near Rugby Road,E01012217,Stockton-on-Tees 016B,Burglary,Court result unavailable,,,,
4bf6fdac56fa7f0eac069884ead3038886dd547934eded1e56380683e7bf9e36,2019-04,Cleveland Police,Cleveland Police,-1.330794,54.560118,On or near Richmond Road,E01012218,Stockton-on-Tees 016C,Burglary,Investigation complete; no suspect identified,,,,
a80e2902e937ea9cbf16cb0b53723a98cde2fea73f99a7e94ddde86f9ebb2b01,2019-04,Cleveland Police,Cleveland Police,-1.335426,54.560584,On or near Burnside Grove,E01012218,Stockton-on-Tees 016C,Burglary,Investigation complete; no suspect identified,,,,
0b62f7d018e0035ccc7faec320b23eb70464d111304d2f70f8229c44b042f519,2019-04,Cleveland Police,Cleveland Police,-1.330794,54.560118,On or near Richmond Road,E01012218,Stockton-on-Tees 016C,Burglary,Offender sent to prison,,,,
0bb1cae6b8632b73ead1f3df45f3b584da781808b902d0eee90ea5946ce3cd96,2019-04,Cleveland Police,Cleveland Police,-1.3322,54.554527,On or near Springfield Avenue,E01012218,Stockton-on-Tees 016C,Burglary,Investigation complete; no suspect identified,,,,
d366241a016f1c4641af20f3a6d29420bd6312f0230ff52d2abbb32432834c42,2019-04,Cleveland Police,Cleveland Police,-1.336409,54.554334,On or near Spring Way,E01012223,Stockton-on-Tees 016D,Burglary,Investigation complete; no suspect identified,,,,
beda587310398b3fe48a15c09dbb632677ef67e49214fdbcd44a4f7351c1befb,2019-04,Cleveland Police,Cleveland Police,-1.3449,54.55607,On or near Greenwood Road,E01012223,Stockton-on-Tees 016D,Burglary,Investigation complete; no suspect identified,,,,
360e45cdc930a9646da8e5e3842f2438ada0728a516cee89a80418d118e980c2,2019-04,Cleveland Police,Cleveland Police,-1.294897,54.555951,On or near Acklam Road,E01012286,Stockton-on-Tees 017A,Burglary,Unable to prosecute suspect,,,,
5ece22d9c35dd006e9dd496aad6dc3fe59b3f6b6d56e3506d5427ebf9c55e4c3,2019-04,Cleveland Police,Cleveland Police,-1.30733,54.554045,On or near Sun Gardens,E01012287,Stockton-on-Tees 017B,Burglary,Unable to prosecute suspect,,,,
30b5a232b56f980730f47ddf882163f9cfe5f6275e3a53a7a75a14aef2fd2995,2019-04,Cleveland Police,Cleveland Police,-1.303358,54.557617,On or near Yorkway,E01012287,Stockton-on-Tees 017B,Burglary,Investigation complete; no suspect identified,,,,
df45edd6bad5b6eb4bae27547d3fed5a3790dcf751f0445852e1925c01ac5112,2019-04,Cleveland Police,Cleveland Police,-1.298586,54.563566,On or near Further/Higher Educational Building,E01012287,Stockton-on-Tees 017B,Burglary,Unable to prosecute suspect,,,,
2f476a0852a8e81f00a31b321acd5713d09082324ee16d03c7921ba9b2239e88,2019-04,Cleveland Police,Cleveland Police,-1.302643,54.56235,On or near Anchorage Mews,E01012287,Stockton-on-Tees 017B,Burglary,Investigation complete; no suspect identified,,,,
cf2a964e79eb4481d8d4500dd60bfbfd26c3e79f1830ddc1510f9504b858fddc,2019-04,Cleveland Police,Cleveland Police,-1.30495,54.554005,On or near Walker Street,E01012287,Stockton-on-Tees 017B,Burglary,Investigation complete; no suspect identified,,,,
80c74365f971dcf5da8e7ee0160e9d9f1826994b690975ddab688c5e5418ff55,2019-04,Cleveland Police,Cleveland Police,-1.300325,54.554131,On or near Hartington Close,E01012288,Stockton-on-Tees 017C,Burglary,Investigation complete; no suspect identified,,,,
7dc87d0d87689979d528bccbd25aa68e58335800b3d354a35f5f88bf7811840a,2019-04,Cleveland Police,Cleveland Police,-1.301421,54.553284,On or near Cromwell Terrace,E01012288,Stockton-on-Tees 017C,Burglary,Unable to prosecute suspect,,,,
d67e1343412deb042e79790d2b0a7b4afc05450b78fa15e64a6962a1733eef0a,2019-04,Cleveland Police,Cleveland Police,-1.302314,54.548975,On or near Beechwood Road,E01012238,Stockton-on-Tees 018A,Burglary,Investigation complete; no suspect identified,,,,
3e447e8ca76ddf3758491e103866734e52854bd504572f9abbb6bb4b4d029695,2019-04,Cleveland Police,Cleveland Police,-1.304969,54.546528,On or near Hough Crescent,E01012238,Stockton-on-Tees 018A,Burglary,Investigation complete; no suspect identified,,,,
f8922f075fb91a52bae332f81ebe4a56f97faed06f53eb9aa379b00f6d917346,2019-04,Cleveland Police,Cleveland Police,-1.300868,54.550396,On or near Myrtle Grove,E01012238,Stockton-on-Tees 018A,Burglary,Investigation complete; no suspect identified,,,,
ee906b9f266249728ddfcdf8314c7e19be30cde3a66e1cdf7b2e9e8c297ca4e3,2019-04,Cleveland Police,Cleveland Police,-1.304149,54.55019,On or near Cedar Grove,E01012238,Stockton-on-Tees 018A,Burglary,Court result unavailable,,,,
